|Unnamed: 0|city|company_name|country_code|description|founded_year|funding_rounds|funding_total_usd|market|raised_amount_usd|sector|status|hasAI|hasAlgo|hasData|hasDeep|hasYtics
144|587.0|New York|Divide|USA|"Divide (formerly known as Enterproid) helps organizations and individuals get the most out of mobile technology and corporate BYOD policies.
Divide creates a secure work environment on theirr personal phone that features an array of business-class apps, including your work email, calendar, and contacts. Work data stays secure, while their personal..."|2010.0|3|25000000|Software|2000000.0|technology|acquired|0|0|0|0|0
145|591.0|Oslo|Documaster|NOR|Documaster is an information governance and archiving platform that enables organisations to compliantly capture, process, preserve and instantly access their most valuable data from one single applicationABOUT USDocumaster AS was spun off from NorseLAB (www.norselab.com) in January 2014 after a successful two-year project aimed at building...|2014.0|1|700000|Software Compliance|700000.0|technology|operating|0|0|0|0|0
146|593.0|American Fork|Domo|USA|Domo operates a cloud-based platform in the United States. Its platform digitally connects chief executive officer to the front-line employee with the people, data, and systems in an organization, giving them access to real-time data and insights, and allowing them to manage business from smartphones. Domo also offers a Programmatic Revenue...|2010.0|7|248650000|Web Development|650000.0|technology|operating|0|0|0|0|0
147|598.0|San Francisco|DoubleDutch|USA|DoubleDutch provides mobile applications and performance analytics for events, conferences, and trade shows for more than 1,000 customers including SAP, UBM, and Urban Land Institute.  Founded in 2011, DoubleDutch was recently named to Inc. 5000â€™s list of fastest growing private companies, AlwaysOnâ€™s Global 250 best-of-breed private companies in...|2011.0|6|37945000|Enterprise Application|1200000.0|technology|operating|0|0|0|0|0
148|602.0|San Francisco|DroneDeploy|USA|DroneDeploy is a provider of cloud-control software solutions for drones which include automated flight safety checks, workflows, and real-time mapping and data processing.The company has partnered with leading drone manufacturers like DJI to provide its software to end users in a variety of industries, including agriculture, real estate,...|2013.0|2|2000000|Drones|2000000.0|technology|operating|0|0|0|0|0
149|605.0|Barcelona|Ducksboard|ESP|Ducksboard is a real-time dashboard which helps you visualize and monitor your data in one single place. Optimized for large screens, it makes it easy to connect all your SaaS apps and create a stunning display to keep and eye on your company's growth.With so many KPIs and metrics to watch over, Ducksboard provides you with an elegant...|2011.0|2|747936|Developer APIs|747936.0|technology|acquired|0|0|0|0|0
150|616.0||EMOSpeech||At EMOSpeech, we develop enterprise software applications based on speech emotion recognition. Our first product is a speech analytics engine that allows call centers to analyze all recorded calls. Our solution is easy to use, with a friendly user interface and simple integration to existing call center platforms. Our technology is based on a...|2011.0|2|96300|Business Intelligence|56300.0|technology|operating|0|0|0|0|0
151|628.0|San Jose|Econais Inc.|USA|Econais is the global innovation leader in embedded Wi-Fi IoT connectivity. Econaisâ€™ turn-key WiSmart technology: WiSmart software and WiSmart Wi-Fi modules provide customers with the ability to leverage the features of Wi-Fi to create ultra low power connected products with quick time to market. We provide high performance and ultra low power...|2010.0|6|3272000|Software|250000.0|technology|operating|0|0|0|0|0
152|631.0|San Mateo|EdgeSpring|USA|Edgespring delivers the fastest and easiest path to data driven business decisions.|2010.0|2|12700000|Analytics|1700000.0|technology|acquired|0|0|0|0|0
153|646.0|Burlington|Ello, Inc.|USA|Ello was originally built as a private social network. Over time, so many people wanted to join Ello that we built a public version of Ello for everyone to use.Ad FreeEllo doesn't sell ads. Nor doest the company  sell data about its users to third parties.Ello is completely free to use. Ello  occasionally offesr special features to...|2013.0|2|5935000|Networking|435000.0|technology|operating|0|0|0|0|0
154|647.0|Moscow|Eltechs|RUS|Eltechs develops a virtualization software solution that makes standard PC software (Intel) compatible with a new type of energy efficient ARM-based servers. The company is operating for the emerging market of mircoserver hardware. This market is rocketing due to the demands of data centers. According to the research firm IHS iSuppli shipments...|2012.0|2|2100000|Software|1200000.0|technology||0|0|0|0|0
155|648.0|Aliso Viejo|Emerald Logic|USA|Emerald Logic solves hyper-dimensional analytic problems in personalized medicine, predictive healthcare, diagnostics and biotech.  Our Fast Collective Evolution Technology (FACET) combines biological and mathematical principles to answer billion-dollar questions that elude statistics, business intelligence, and traditional AI methods.|2011.0|1|686000|Software|686000.0|technology|operating|0|0|0|0|0
156|655.0||Encore Alert||Encore Alert (www.encorealert.com) is a proactive alerts tool for social marketers. Encore Alert surfaces up just the right social data opportunities at just the right time via elegant push alerts to digital marketers, even giving them extremely actionable recommendations on how to respond most effectively (like a Google Now for marketers)....|2013.0|2|390000|Internet|390000.0|technology|operating|0|0|0|0|0
157|658.0|Santa Monica|Enervee|USA|EnerveeÂ® is the world's first energy-smart data and commerce platform.The Enervee Score rates the energy efficiency of consumer electronics and home appliances from 0 to 100 (best).  It's a real time comparison of how a product ranks compared to all others on the market as of today.Enervee provides personal recommendations for...|2012.0|3|1700000|Clean Energy|1700000.0|technology|operating|0|0|0|0|0
158|666.0|Maidstone|Enterprise Data Safe Ltd.|GBR|Enterprise Data Safe Ltd. was founded to focus on the Enterprise Password Safe which had formerly been sold as part of Argosy TelCrest Limiteds product portfolio.Enterprise Data Safes's customers include organisations of all sizes and manage reseller programs covering most of the globe.|2006.0|1|9542|Enterprise Software|9542.0|technology|acquired|0|0|1|0|0
159|668.0|Brentwood|Entrada|USA|Entrada, Inc. develops software for the automation of clinical documentation and data exchange in ambulatory clinics, surgery centres, and hospitals. Entrada, Inc. was formerly known as VocalEZ, Inc. and changed its name to Entrada, Inc. in January 2010. The company was founded in 2005 and is based in Brentwood, Tennessee.|2005.0|6|6800301|Software|1121135.0|technology|operating|0|0|0|0|0
160|694.0|Barcelona|Excelera|ESP|Excelera is a platform integrator that simplifies the integration of sensor systems in all kind of devices and markets from the internet of things to automobile, and for consumer and professional applications. Its digital measuring technology turns data converters to sensor hubs for smart sensor systems with ultra-low power consumption and higher...|2010.0|1|51295|Technology|51295.0|technology|operating|0|0|0|0|0
161|712.0|Rio De Janeiro|FINXI|BRA|FINXI is a company that optimises datacenters and companies that rely on virtual or physical storage IT infrastructure costs by providing its clients with powerful and proprietary data compression techniques that turn files into highly compressed images - FXCode.FXCode is able to compress documents by decomposing them into pieces of information...|2010.0|1|25000|Software|25000.0|technology|operating|0|0|0|0|0
162|728.0|San Mateo|Feedzai|USA|Feedzai is AI. Weâ€™re coding the future of commerce with todayâ€™s most advanced risk management platform powered by big data and artificial intelligence. Founded and developed by data scientists and aerospace engineers, Feedzai has one mission: make banking and commerce safe. The worldâ€™s largest banks, payment providers and retailers use Feedzaiâ€™s...|2011.0|2|4473643|Software|2073643.0|technology|operating|1|0|0|0|0
163|743.0|Toronto|Firmex|CAN|Firmex SaaS-based virtual data room solution is designed for law firms, investment banks, private equity firms, accountancies, life sciences organizations and corporations worldwide.  Firmex technology facilitates, streamlines and accelerates the exchange of critical information within a secure online environment to improve operational efficiencies...|2006.0|2|4450000|Software|950000.0|technology|operating|0|0|0|0|0
164|746.0|London|Five Cool|GBR|Five Cool is a UK company providing a Unified Internet TV platform for broadcasters and content rights holders. Our flagship product, Streamhub (www.streamhub.co.uk, @streamhubuk) , provides real-time big data analytics for use by broadcasters, agregators and rights-holders. It also provides a resilient CMS with a diverse range of players....|2009.0|1|81191|Analytics|81191.0|technology|operating|0|0|0|0|0
165|754.0||Flimper||Flimper is a Twitter App that recognize #hashtags and let it customers to reply them automatically with intelligent personalized responses. We are solving the pain of having money and branding measurable results in money from social media, easy to see, easy to understand and easy to deliver.Our algorithm is attached to Twitter's firehose...|2013.0|1|30000|Analytics|30000.0|technology||0|0|0|0|0
166|755.0||Fliptop||Fliptop's applications use data science to help companies close more sales. Their software leverages public web and internal application data in order to generate meaningful sales lift. Their cloud applications provide high return on investment and can be deployed quickly.|2010.0|3|7000000|Big Data|2400000.0|technology|operating|0|0|0|0|0
167|761.0|New York|Fluidinfo|USA|Fluidinfo makes data social within organizations, creating a place for discovery and innovation. Using a publicly writable database as its foundation, Fluidinfo creates technology that changes how individuals and business share and interact with data. Fluidinfo was founded in 2009 and has its headquarters in New York.Fluidinfo are funded by...|2010.0|3|2654239|Enterprise Software|540000.0|technology|operating|0|0|0|0|0
168|762.0||Flumes||We turn raw data into knowledge. Whether itâ€™s visual reporting, animated infographics or in depth business intelligence, let us be your data scientists.|2011.0|1|78915|Twitter Applications|78915.0|technology|operating|0|0|0|0|0
169|764.0|Mountain View|FlyData|USA|FlyData Inc. is a SaaS data migration company headquartered in Sunnyvale, California. We enable easy management of the data load process to the cloud, allowing customers to move large data sets seamlessly, securely and continuously to existing data warehouses. Our mission is to allow our customers to focus on their core business while we handle the...|2011.0|3|3055000|Big Data|680000.0|technology|operating|0|0|1|0|0
170|773.0|Jacksonville|Forcura|USA|Forcura, LLC develops software solutions for the healthcare industry. The company offers Forcura, a Web-based solution for generating, approving, and archiving post-acute orders and forms; and Forcuracore, a Software as a Service application that manages hosting application, servers, and data back-up. It also provides integration services,...|2010.0|1|150000|Enterprise Software|150000.0|technology|operating|0|0|0|0|0
171|780.0|Memphis|Friendsignia|USA|Friendsignia pulls data from social networks like Facebook and Twitter to filter out strangers' cat photos and what your intern had for lunch in order to display the connections and information that matter most. We provide the users with a toolset to help strengthen their current relationships and or give them steps to establish new ones....|2012.0|1|15000|Contact Management|15000.0|technology|closed|0|0|0|0|0
172|802.0|Caernarfon|Geosho|GBR|Geosho was founded in 2010 and launched in 2011, with the goal to change how small and medium enterprises in the EU interact with and exploit location based data and smartphones . Based in Wales, Geosho employs 4 staff across the UK.Geosho is a web-based mapping and location data services platform. Geosho have developed a range of market specific...|2010.0|1|387803|Enterprise Software|387803.0|technology|operating|0|0|0|0|0
173|805.0|Dublin|GetBulb|IRL|GetBulb makes creating infographics easy.GetBulb is putting big media infographics power into everyoneâ€™s hands. Our product is a browser-based web application that allows you to drag you data in from Excel or Google spreadsheets, drop it into one of our chart types, and instantly create an infographic from your data.Data visualization...|2011.0|2|83173|Analytics|20118.0|technology|operating|0|0|0|0|0
174|808.0|Cambridge|Ginger.io|USA|Ginger.io is the only mental health care provider that combines smartphone data and human connection to offer personalized, comprehensive care that reaches out when you need help. We offer the same personalized care associated with traditional mental health practices, but we use data to understand individualsâ€™ lives and adapt treatment. This...|2011.0|4|8200000|Big Data|1700000.0|technology|operating|0|0|0|0|0
175|817.0|Boulder|Gnip|USA|Gnip provides social media data for customers in sectors such as social media monitoring, business intelligence, government, and finance. The company was founded by Eric Marcoullier in March 2008 and is based in Boulder, Colorado with offices in San Francisco, New York, and Washington.|2008.0|4|6640000|Enterprise Software|40000.0|technology|acquired|0|0|0|0|0
176|824.0|New York|Gondola|USA|Gondola is the first game analytics tool specifically focused on the interplay between gameplay, virtual pricing, and real-life monetization.Freemium games are driven by virtual economies. Players earn â€œmoneyâ€, purchase virtual goods, and (hopefully) buy IAPs for actual dollars. Aside from monetization, virtual economies are also essential for...|2013.0|1|200000|Analytics|200000.0|technology|operating|0|0|0|0|0
177|839.0||GridCure||GridCure solves the smart-grid analytics issue by bringing the concepts and practices of big data to the power utility space.|2014.0|1|95000|Big Data|95000.0|technology|operating|0|0|0|0|0
178|840.0|Mountain View|Gridstore|USA|Gridstoreâ„¢ is the leader in HyperConverged All-Flash Infrastructure for the Microsoft Cloud-Inspired Data Center. Our customers gain a 10X performance improvement over traditional storage as we put all-flash as close to the workload as possible. They realize 4X lower TCO by consolidation of three layers of infrastructure into one scalable layer...|2009.0|3|25470400|Web Development|1970400.0|technology|operating|0|0|0|0|0
179|843.0|San Francisco|Groopt|USA|Groopt Data is web and mobile friendly, empowering MBOs with an effective tool to manage, track and understand their membership, donation and event data. With Groopt Data, MBOs can operate as efficiently as world class businesses; increasing donations, lowering overhead and optimizing their double bottom line.|2010.0|1|150000|Software|150000.0|technology|operating|0|0|0|0|0
180|847.0|Provo|Grow|USA|Grow is a business intelligence dashboard software for small and medium businesses that makes it easy to track the right metrics, make good decisions, and lead with confidence.Quickly set up dashboards in minutes, not months; connect data sources like QuickBooks, Salesforce and Zendeskâ€”along with your own databases and spreadsheetsâ€”without...|2014.0|1|500000|Web Development|500000.0|technology|operating|0|0|0|0|0
181|856.0|Kennebunk|HEXIO|USA|HEXIO is a data mining service extending the utility of link-shortening into business intelligence.HEXIO's Crush uses Amazon's EC2, SQS and SimpleDB infrastructure.|2008.0|1|20000|Analytics|20000.0|technology|operating|0|0|0|0|0
182|857.0|Santa Barbara|HG Data Company|USA|HG Data is the global leader in market intelligence for installed technologies.  The worldâ€™s largest technology companies, the fastest-growing start-ups, and some of the most innovative OEM partners achieve an unfair advantage by using HG Data in building market analysis, competitive displacement, predictive modeling, marketing campaigns, and...|2010.0|5|6259998|Analytics|1500000.0|technology|operating|0|0|1|0|0
183|866.0|Sunnyvale|Health Gorilla|USA|Health Gorilla's platform and solutions provide secure clinical records interoperability to connect patients, physicians, Healthcare organizations (including ACOs, IPAs and MSOs), and vendors. Health Gorilla solutions enable Electronic Medical Records (EMR) vendors to share and analyze data with an average traffic of 5 million records every...|2011.0|2|2000000|Big Data|1500000.0|technology|operating|0|0|0|0|0
184|867.0|King Of Prussia|HealthQx|USA|HealthQX is the progressive leader in Value-based Payment (VBP) analytic software solutions for health plans and providers. Our VBP analytics platform, ClarityQx, provides the capabilities to design, implement and monitor the on-going performance of payment models such as episodic, bundled or accountable care arrangements.|2012.0|1|250000|Software|250000.0|technology|operating|0|0|0|0|0
185|868.0|San Francisco|Heap|USA|Heap is a market leader in Insight Automation infrastructure. Heap automates away the annoying parts of analytics so that companies can focus on making smarter business decisions. Founded in 2013, Heap serves over 6,000 companies in ecommerce, SaaS, fintech, retail, media, and beyond including Twilio, LendingClub, App Annie, Optimizely,...|2013.0|1|2000000|Analytics|2000000.0|technology|operating|0|0|0|0|0
186|869.0|Los Angeles|HeatSync|USA|HeatSync brings together all website analytics in one place. HeatSync allows you to draw on many online sources to historically track, review, and compare any website analytical information.Whether you're just tracking your own website, a dozen, or your competitors', HeatSync brings them all into one place.Why would I use...|2013.0|1|500000|Analytics|500000.0|technology|operating|0|0|0|0|0
187|877.0||HelloTel||HelloTel App is a travel app for mobile devices (Android and iOS, as well as Apple Watch) that turns any hotel check-in into a rich social network. Create a profile automatically by connecting to Facebook or LinkedIn. We will never publish your data back to any social network. Populate your profile with a simple touch and check-in to a hotel...|2014.0|1|500000|Networking|500000.0|technology|operating|0|0|0|0|0
188|895.0|Solana Beach|Hookit|USA|Hookit is the leading sponsorship analytics and valuation platform for sports. We help brands maximize their sponsorship investments while empowering athletes, teams, leagues and federations to prove and increase their value to sponsors. This year, more than $130B will be invested globally in sports sponsorship and related marketing activation....|2010.0|1|800000|Analytics|800000.0|technology|operating|0|0|0|0|0
189|896.0|Cambridge|Hopper|USA|Hopper develops a mobile application that uses big data to predict and analyze airfares. Its application provides travelers with the information they need to get the deals on flights and notifies them when prices for their flights are at their predicted lowest points. Hopper's application can be accessed through Android and iOS devices....|2007.0|3|21723709|Search|1723709.0|technology|operating|0|0|0|0|0
190|902.0|Toronto|Hubba|CAN|More than $1 Trillion a year is transacted based on digital product information...less than 25% of that information is correct.Hubba has built the world's first data set of product information that is:- constantly growing - increasing in relevancy and depth - refreshed continuously by the brands themselvesOur secret is the...|2012.0|1|3100000|Software|3100000.0|technology|operating|0|0|0|0|0
191|911.0|New York|Hyperpot|USA|Hyperpot Development Group LLC. is an established software development company that uses proprietary search engine algorithms-analysis tools. Hyperpot runs advanced analytics to assist account and client teams in designing, sending and analyzing direct marketing communications. Their focus is to understand the algorithms and parameters of search...|2008.0|2|550000|Software|250000.0|technology|operating|0|0|0|0|0
192|920.0|Santa Rosa|IQR Consulting|USA|IQR Consulting is an IT consultant company that provides custom software development services, web development services, quality assurance and data analysis service.IQR provides Technology Solutions and Business Analytics Services to organizations in different verticals like Travel, Insurance and Financial Services. We deliver...|2007.0|1|525000|Web Development|525000.0|technology|operating|0|0|0|0|0
193|921.0|Amsterdam|ISVWorld|NLD|ISVWorld - The Software Industry DatabaseISVWorld finds, processes and publishes data on over 120,000 software companies as well as financial benchmarks and statistics on the software industry. **Software Industry statistics redefined: generate stats on the fly, for any segment and any search, filter by Company size, location, Cloud...|2010.0|2|995928|Software|419688.0|technology||0|0|0|0|0
194|923.0|Madrid|Ibercheck|ESP|Managing own's personal data is cumbersome. The number of DDBB that contain an individual's private personal data is ever increasing. Own's private personal data is not easily accesible to individuals in spite great value can be unleashed from it by allowing people to manage their own private data (financial and consumption...|2010.0|2|348813|Analytics|145563.0|technology|operating|0|0|0|0|0
195|933.0|Cincinnati|Ilesfay Technology Group|USA|IlesfayÂ®Â Technology Group is a provider of horizontally scalable data replication solutions. Using patented technologies, Ilesfay offers a suite of products delivering global value across collaborative workgroups in clouds, between clouds, and in private data centers. Ilesfay replaces point-to-point connections with its PointToCloudÂ®Â architecture,...|2009.0|2|965000|Enterprise Software|615000.0|technology|acquired|0|0|0|0|0
196|941.0|Oakland|InThrMa|USA|InThrMa (Intelligent Thermal Management) provides a hosted analytics platform for the Proliphix internet enabled thermostat.InThrMa gives feedback, remote control, visualization, alerts and mobile access for your thermostat.|2007.0|1|10000|Analytics|10000.0|technology|operating|0|0|0|0|0
197|948.0|Cambridge|Infinio|USA|Infinio addresses the most expensive bottleneck in virtual environments: storage performance. Data center administrators buy more storage hardware when what they really want is better storage performance. Infinio offers a software-only solution instead. Infinio has strong financial backing from tier-one venture capitalists including...|2011.0|3|24000000|Software|2000000.0|technology|operating|0|0|0|0|0
198|963.0|Seattle|Insightfulinc|USA|Cloud based Enterprise search service that helps employees find the right people at the right timeFocuses on:-	Sales teams-	Business development and marketing-	Fund raisers-	Venture capitalistsAnalyses corporate communications to calculate relationship strength, skill value, responsiveness and best time to contactUses this data to...|2013.0|1|250000|Networking|250000.0|technology||0|0|0|0|0
199|968.0|La Canada Flintridge|Integrated Solar Analytics Solutions|USA|Delivering the most advanced universal photovoltaic energy management, analytics & life hazard prevention technology|2013.0|1|100000|Solar|100000.0|technology|operating|0|0|0|0|1
200|969.0|San Mateo|IntelePeer|USA|IntelePeer delivers ready to use, cloud-based, multi-channel business communications you can build on with insightful analytics to create actionable voice and messaging applications. Partners and companies can leverage our APIs or already packaged innovative solutions to enable world-class customer communications experiences, create more effective...|2003.0|4|41102097|Unifed Communications|4102097.0|technology|operating|0|0|0|0|0
201|975.0|Warrenton|Intensity Analytics Corporation|USA|"Founded in 2009, Intensity Analytics is a Virginia-based software firm that develops next-generation, physical user and entity behavioral authentication (""physical UEBA"") security software technology. Physical UEBA is a critically important layer in a defense-in-depth strategy, designed to reliably and successfully defeat cybersecurity..."|2010.0|1|3500000|Enterprise Software|3500000.0|technology|operating|0|0|0|0|1
202|979.0|Marbella|Internet college internation S.L.|ESP|i-College - is an Internet-based database that collects and organizes data electronically. i-College allows school personnel to observe and analyse in detail the relevant data of their students (marks, participation in lessons, discipline, behaviour, homework or removal from learning, etc.) and thereby finding solution to difficulties.|2011.0|1|148600|Software|148600.0|technology|closed|0|0|0|0|0
203|984.0|San Francisco|Iotera|USA|Iotera is a top to bottom solution for connecting consumer IOT devices to the internet. Iotera’s hardware includes an IOT access point with a range measured in miles and IOTA, a tiny configurable GPS tracker with all the features you need, and none that you don’t. With a protocol designed from the ground up for wide area devices on the move, IOTA...|2009.0|1|695000|Internet of Things|695000.0|technology|operating|0|0|0|0|0
204|987.0|Columbus|JadeTrack|USA|"Cloud-based software platform automates utility bill data management, ENERGY STAR facility benchmarking, real-time monitoring, and sustainability reporting — providing a single source of critical information to all stakeholders.
"|2011.0|1|312500|Analytics|312500.0|technology|operating|0|0|0|0|0
205|989.0|Palo Alto|Jaunt|USA|Jaunt is developing the hardware, software, tools, and applications to enable cinematic VR and put the power of virtual reality in the hands of today’s best content creators. Jaunt’s proprietary algorithms for complex computational photography allow content producers to create incredible immersive cinematic VR experiences using existing production...|2013.0|3|34950000|Software|350000.0|technology|operating|0|0|0|0|0
206|998.0|Palo Alto|Junar|USA|Junar powers the Data Economy by delivering the easiest-to-use, cloud-based Open Data platform. For innovative organizations, Junar is the fastest way to publish data. The Junar platform enables businesses, governments, and organizations to free their data to drive new opportunities, collaboration, and transparency. Some of the world's...|2010.0|3|1240000|Big Data|40000.0|technology|operating|0|0|0|0|0
207|1010.0||KarmaKey||KarmaKey brings loyalty programs to the mobile world replacing traditional loyalty cards with a single mobile app where restaurant patrons can track, claim and redeem rewards easily on the go. KarmaKey provides customer analytics and marketing channels for restaurants to custom tailor loyalty programs based on a customers preferences and...|2010.0|1|15000|Analytics|15000.0|technology|operating|0|0|0|0|0
208|1020.0|New York|Kingfish Labs|USA|Kingfish Labs, Inc. creates recommendation applications using Facebook data. The company provides Yoke, a match making application that uses Facebook data of people. The company was founded in 2011 and is based in Scarsdale, New York. As of September 13, 2012, Kingfish Labs, Inc. operates as a subsidiary of Contagious Media, LLC.|2011.0|1|500000|Software|500000.0|technology|acquired|0|0|0|0|0
209|1021.0|Hong Kong|Kites|HKG|Acquired by Cathay Pacific Asia Miles, Asia's leading frequent flyer and lifestyle rewards program.Kites builds and maintains millions of data fields for over 100 thousand points of interest in Asia. At the platform’s core is a real time framework that aggregates, enriches, reconciles, and deploys location data.|2012.0|1|500000|Analytics|500000.0|technology|operating|0|0|0|0|0
210|1022.0|Dublin|Kitman Labs|IRL|Kitman's mission is to enable sports team to win by increasing player availability through injury reduction. The company believes that winning has as much to do with science as it does with desire. By accurately capturing relevant athlete data and applying algorithms grounded in scientific research, Kitman's products and services...|2012.0|3|4682497|Productivity Software|71362.0|technology|operating|0|0|0|0|0
211|1023.0|Clifton Park|Kitware|USA|Kitware develops and supports open-source software in the fields of computer vision, medical imaging, visualization, 3D data publishing, and technical software development.Its solutions include Insight Segmentation and Registration Toolkit, an open-source software system to support the VisibleHuman project; CMake, a cross-platform open-source...|1998.0|1|1000000|Software|1000000.0|technology|operating|0|0|0|0|0
212|1028.0|Nashua|Kona DataSearch|USA|KonaSearch is an Enterprise Search solution that makes it easy for Salesforce users to find Sales & Service Cloud data including Custom Objects, Chatter Files and Content as well as data outside of SFDC including SharePoint and Box.net, right from your Salesforce desktop.Advanced Salesforce Search includes full text search for all fields of...|2011.0|1|500000|Enterprise Software|500000.0|technology|operating|0|0|1|0|0
213|1031.0|Bristol|Kudan|GBR|We are accelerating the evolution of Virtuality (AR/MR/VR) and Robotics (automobile/drone/robot) by developing computer software algorithms classified as Artificial Perception (AP).Over the years Artificial Intelligence (AI) has become the backbone technology for machine vision, however it only consists of functionality...|2011.0|1|240629|Augmented Reality|240629.0|technology|operating|0|0|0|0|0
214|1036.0|San Mateo|LAFORGE Optical|USA|LAFORGE is a company that designs and markets fashion-forward eyewear that sync with your smartphone to provide a layer of contextual relevant data that 'floats' out in front of you.|2013.0|1|1100000|Augmented Reality|1100000.0|technology|operating|0|0|0|0|0
215|1040.0|Washington|LTG Federal|USA|LTG is a Virginia based Economically Disadvantaged Woman Owned Small Business (EDWOSB) that brings a management team with over 50 years of combined experience providing IT engineering and financial management services to federal and commercial customers. LTG provides data center infrastructure, performance and security engineering services to help...|2011.0|1|18150|Web Hosting|18150.0|technology|operating|0|0|0|0|0
216|1045.0|London|Lamppost|GBR|Lamppost is a mobile nightlife and entertainment guide for London.Existing event guides struggle to show users relevant, actionable data about nightlife occurring around them in real-time. Lamppost solves that problem by providing a map-based display of club nights, concerts, performances and many other options with one touch.Users can...|2012.0|1|11308|Android|11308.0|technology|closed|0|0|0|0|0
217|1059.0|Menlo Park|Leadspace|USA|Leadspace B2B Customer Data Platform empowers Sales and Marketing to find and convert their ideal customers through accurate, personalized engagement across all channels. By combining customers’ 1st party data with unparalleled 3rd party data coverage, intent signals and Artificial Intelligence, Leadspace provides a 360-degree view of customers...|2007.0|3|10000000|Enterprise Software|3000000.0|technology|operating|0|0|0|0|0
218|1063.0|San Francisco|LearnSprout|USA|MISSION:To help K-12 educators use data to analyze the past, understand the present, and anticipate the future.THE PROBLEM:K-12 districts collect an enormous amount of student data. Educators now recognize that data can inform decisions that improve student outcomes, but few are equipped to make sense of data in a timely manner. Efforts to...|2012.0|2|4700000|Predictive Analytics|500000.0|technology|operating|0|0|0|0|0
219|1066.0|Chicago|Learnmetrics|USA|Learnmetrics develops applications that break educational data sets free from silos to help educators discover trends, explore patterns, and communicate insights faster and easier than ever before, helping all children reach their potential.|2012.0|2|150000|Analytics|150000.0|technology|operating|0|0|0|0|0
220|1072.0|Mountain View|Lexity|USA|Lexity is the one-stop-shop of Ecommerce services for SMBs. Lexity Commerce Central is the PaaS cloud platform for Ecommerce, and comes with its own App Store that makes it easy for online retailers to add apps that range from Analytics to Pinterest management, with a single click.Commerce Central supports millions of merchants hosted on...|2009.0|2|5700000|Enterprise Software|1200000.0|technology|acquired|0|0|0|0|0
221|1074.0|Alpharetta|Liaison Technologies|USA|Liaison Technologies provides data management and integration solutions to integrate, transform, harmonize, manage, and secure critical business data on-premise or in the cloud. It offers business-to-business and application-to-application integration, and data transformation services; on-premise and cloud-based data security solutions; cloud...|2000.0|3|45727627|Software|727627.0|technology|operating|0|0|0|0|0
222|1077.0|New York|LiftMetrix|USA|LiftMetrix optimizes the value of your growing investment in social marketing by turning raw measurement data into specific ROI metrics and recommendations. LiftMetrix moves you well beyond social analytics and superficial metrics to a deeper level of business intelligence. With LiftMetrix, you finally have a proven, powerful way to ensure that...|2013.0|1|2750000|Analytics|2750000.0|technology|operating|0|0|0|0|0
223|1087.0|Nashville|Listen Up|USA|ListenUp.fm helps artists monetize their fan base on streaming music platforms.ListenUp.fm helps music industry professionals identify their most vital fans. Through the use of our app, fans provide us with data on their music listening and sharing patterns. In turn, fans receive rewards from their favorite bands in the form of merchandise,...|2012.0|1|40000|Technology|40000.0|technology|operating|0|0|0|0|0
224|1092.0|Palo Alto|LiveAction|USA|LiveAction is an enterprise software company that simplifies the network for better digital experiences by providing continuous insight, service assurance and control of enterprise networks. Our award-winning network performance and analytics platform, LiveNX, offers a deep understanding of networks and applies situational awareness to accelerate...|2007.0|2|5850000|Information Technology|500000.0|technology|operating|0|0|0|0|0
225|1095.0|Seattle|LiveStories|USA|LiveStories drives outreach and better decisions using civic data—how communities live, learn, work, and play. Its all-in-one data platform makes it easy to analyze local data, get benchmarks, and create interactive stories.Its customers span government, public health, and business, including the AARP, Gates Foundation, Americans for...|2013.0|1|118000|Data Visualization|118000.0|technology|operating|0|0|0|0|0
226|1098.0|London|Livestation|GBR|Livestation is an online platform that distributes live television and radio broadcasts over a data network. It is partnered with global live news channels to give its viewers access to quality live news coverage. Livestation can be accessed using any device, including personal computers, mobile phones, and televisions. It offers a full live...|2009.0|3|2070000|Video Streaming|680000.0|technology|operating|0|0|0|0|0
227|1100.0|Finchley|Lobster|GBR|Lobster is a platform which enables brands, agencies and the media to licence visual content directly from social media users. Using pioneering AI technology, it trawls through all of the main social networks (Instagram, Flickr, Facebook, Vk, YouTube, Vimeo), along with several of the largest cloud storage providers. Billions of affordable images...|2013.0|1|83699|Content Syndication|83699.0|technology|operating|0|0|0|0|0
228|1106.0|Boston|Loci Controls|USA|Loci Controls is the leader in automated landfill gas collection. We utilize a unique and patent pending combination of wellhead-mounted hardware and cloud-based analytics and monitoring to optimize gas collection, reduce fugitive emissions, and maximize profitability for customers nationwide.Founded in 2013 by MIT engineers, and led by a CEO...|2012.0|1|765000|Clean Technology|765000.0|technology|operating|0|0|0|0|0
229|1109.0|Boston|Logentries|USA|Logentries is a leading SaaS-delivered log management and analytics service, developed to make machine-generated log data easily accessible to developers, operations, and business analytics customers. While traditional log management and analytics solutions require advanced technical skills to use, and are costly to set-up, Logentries provides an...|2010.0|3|11100000|Business Analytics|1100000.0|technology|operating|0|0|0|0|0
230|1114.0|Santa Cruz|Looker|USA|Established in 2011, Looker is an inventive software company that focuses on the intersection of economics and engineering—helping customers use data to achieve success. Approaching the Business Intelligence (BI) industry in a new way, Looker believes that businesses can only thrive when information is easily accessible and consistently defined...|2011.0|2|18000000|Analytics|2000000.0|technology|operating|0|0|0|0|0
